iShares Russell 2000 ETF
Fund Holdings as of,"Oct 21, 2025"
Inception Date,"May 22, 2000"
Shares Outstanding,"279,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"VSTS","VESTIS CORP","Industrials","Equity","14,074,300.80","0.02","14,074,300.80","2,792,520.00","5.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARCT","ARCTURUS THERAPEUTICS HOLDINGS INC","Health Care","Equity","14,044,108.20","0.02","14,044,108.20","606,395.00","23.16","United States","NASDAQ","USD","1.00","USD","-"
"IIIN","INSTEEL INDUSTRIES INC","Industrials","Equity","14,007,328.47","0.02","14,007,328.47","445,101.00","31.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PHAT","PHATHOM PHARMACEUTICALS INC","Health Care","Equity","13,994,232.00","0.02","13,994,232.00","999,588.00","14.00","United States","NASDAQ","USD","1.00","USD","-"
"GCMG","GCM GROSVENOR INC CLASS A","Financials","Equity","13,996,716.32","0.02","13,996,716.32","1,198,349.00","11.68","United States","NASDAQ","USD","1.00","USD","-"
"OSPN","ONESPAN INC","Information Technology","Equity","13,950,713.75","0.02","13,950,713.75","871,375.00","16.01","United States","NASDAQ","USD","1.00","USD","-"
"NPK","NATIONAL PRESTO INDUSTRIES INC","Industrials","Equity","13,902,878.08","0.02","13,902,878.08","124,936.00","111.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NABL","N ABLE INC","Information Technology","Equity","13,905,807.12","0.02","13,905,807.12","1,729,578.00","8.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPRY","ARS PHARMACEUTICALS INC","Health Care","Equity","13,896,273.60","0.02","13,896,273.60","1,403,664.00","9.90","United States","NASDAQ","USD","1.00","USD","-"
"DNTH","DIANTHUS THERAPEUTICS INC","Health Care","Equity","13,844,416.48","0.02","13,844,416.48","395,216.00","35.03","United States","NASDAQ","USD","1.00","USD","-"
"NB","NIOCORP DEVELOPMENTS LTD","Materials","Equity","13,822,686.88","0.02","13,822,686.88","1,640,675.00","8.43","United States","NASDAQ","USD","1.00","USD","-"
"SENEA","SENECA FOODS CORP CLASS A","Consumer Staples","Equity","13,792,894.90","0.02","13,792,894.90","115,858.00","119.05","United States","NASDAQ","USD","1.00","USD","-"
"CBL","CBL ASSOCIATES PROPERTIES INC","Real Estate","Equity","13,717,192.56","0.02","13,717,192.56","463,732.00","29.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAZE","MAZE THERAPEUTICS INC","Health Care","Equity","13,717,678.32","0.02","13,717,678.32","464,691.00","29.52","United States","NASDAQ","USD","1.00","USD","-"
"WSR","WHITESTONE REIT","Real Estate","Equity","13,673,049.12","0.02","13,673,049.12","1,133,752.00","12.06","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ANGI","ANGI INC CLASS A","Communication","Equity","13,664,966.61","0.02","13,664,966.61","988,067.00","13.83","United States","NASDAQ","USD","1.00","USD","-"
"CLB","CORE LABORATORIES INC","Energy","Equity","13,626,113.48","0.02","13,626,113.48","1,131,737.00","12.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BXC","BLUELINX HOLDINGS INC","Industrials","Equity","13,620,715.80","0.02","13,620,715.80","186,995.00","72.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GEVO","GEVO INC","Energy","Equity","13,613,521.28","0.02","13,613,521.28","5,579,312.00","2.44","United States","NASDAQ","USD","1.00","USD","-"
"LQDT","LIQUIDITY SERVICES INC","Industrials","Equity","13,600,737.36","0.02","13,600,737.36","563,878.00","24.12","United States","NASDAQ","USD","1.00","USD","-"
"OXM","OXFORD INDUSTRIES INC","Consumer Discretionary","Equity","13,579,859.49","0.02","13,579,859.49","343,533.00","39.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REPL","REPLIMUNE GROUP INC","Health Care","Equity","13,572,441.00","0.02","13,572,441.00","1,675,610.00","8.10","United States","NASDAQ","USD","1.00","USD","-"
"VIR","VIR BIOTECHNOLOGY INC","Health Care","Equity","13,548,774.03","0.02","13,548,774.03","2,160,889.00","6.27","United States","NASDAQ","USD","1.00","USD","-"
"PRAA","PRA GROUP INC","Financials","Equity","13,541,545.55","0.02","13,541,545.55","965,185.00","14.03","United States","NASDAQ","USD","1.00","USD","-"
"ESPR","ESPERION THERAPEUTICS INC","Health Care","Equity","13,497,342.03","0.02","13,497,342.03","4,837,757.00","2.79","United States","NASDAQ","USD","1.00","USD","-"
"PLPC","PREFORMED LINE PRODUCTS","Industrials","Equity","13,397,712.06","0.02","13,397,712.06","57,846.00","231.61","United States","NASDAQ","USD","1.00","USD","-"
"IBRX","IMMUNITYBIO INC","Health Care","Equity","13,380,196.28","0.02","13,380,196.28","5,483,687.00","2.44","United States","NASDAQ","USD","1.00","USD","-"
"ACEL","ACCEL ENTERTAINMENT INC CLASS A","Consumer Discretionary","Equity","13,344,836.04","0.02","13,344,836.04","1,278,241.00","10.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PX","P10 INC CLASS A","Financials","Equity","13,337,254.20","0.02","13,337,254.20","1,241,830.00","10.74","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STKL","SUNOPTA INC","Consumer Staples","Equity","13,297,733.88","0.02","13,297,733.88","2,300,646.00","5.78","Canada","NASDAQ","USD","1.00","USD","-"
"PACS","PACS GROUP INC","Health Care","Equity","13,291,425.00","0.02","13,291,425.00","1,063,314.00","12.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CODI","COMPASS DIVERSIFIED","Financials","Equity","13,258,056.48","0.02","13,258,056.48","1,649,012.00","8.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KOP","KOPPERS HOLDINGS INC","Materials","Equity","13,243,860.36","0.02","13,243,860.36","473,164.00","27.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PHLT","PERFORMANT HEALTHCARE INC","Health Care","Equity","13,237,356.50","0.02","13,237,356.50","1,708,046.00","7.75","United States","NASDAQ","USD","1.00","USD","-"
"EVGO","EVGO INC CLASS A","Consumer Discretionary","Equity","13,223,738.40","0.02","13,223,738.40","3,075,288.00","4.30","United States","NASDAQ","USD","1.00","USD","-"
"EGBN","EAGLE BANCORP INC","Financials","Equity","13,204,232.72","0.02","13,204,232.72","678,532.00","19.46","United States","NASDAQ","USD","1.00","USD","-"
"CWCO","CONSOLIDATED WATER LTD","Utilities","Equity","13,180,727.56","0.02","13,180,727.56","363,506.00","36.26","United States","NASDAQ","USD","1.00","USD","-"
"AHH","ARMADA HOFFLER PROPERTIES REIT INC","Real Estate","Equity","13,136,439.84","0.02","13,136,439.84","1,937,528.00","6.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HONE","HARBORONE BANCORP INC","Financials","Equity","13,105,523.72","0.02","13,105,523.72","940,138.00","13.94","United States","NASDAQ","USD","1.00","USD","-"
"MNRO","MONRO INC","Consumer Discretionary","Equity","13,074,331.80","0.02","13,074,331.80","709,790.00","18.42","United States","NASDAQ","USD","1.00","USD","-"
"GDYN","GRID DYNAMICS HOLDINGS INC CLASS A","Information Technology","Equity","13,076,098.32","0.02","13,076,098.32","1,618,329.00","8.08","United States","NASDAQ","USD","1.00","USD","-"
"EVER","EVERQUOTE INC CLASS A","Communication","Equity","13,078,902.30","0.02","13,078,902.30","658,555.00","19.86","United States","NASDAQ","USD","1.00","USD","-"
"MPB","MID PENN BANCORP INC","Financials","Equity","13,080,579.05","0.02","13,080,579.05","473,077.00","27.65","United States","NASDAQ","USD","1.00","USD","-"
"LENZ","LENZ THERAPEUTICS INC","Health Care","Equity","13,073,432.24","0.02","13,073,432.24","389,554.00","33.56","United States","NASDAQ","USD","1.00","USD","-"
"ABAT","AMERICAN BATTERY TECHNOLOGY COMPAN","Materials","Equity","13,008,683.10","0.02","13,008,683.10","2,132,571.00","6.10","United States","NASDAQ","USD","1.00","USD","-"
"DAWN","DAY ONE BIOPHARMACEUTICALS INC","Health Care","Equity","12,989,603.91","0.02","12,989,603.91","1,729,641.00","7.51","United States","NASDAQ","USD","1.00","USD","-"
"ARHS","ARHAUS INC CLASS A","Consumer Discretionary","Equity","12,978,057.00","0.02","12,978,057.00","1,224,345.00","10.60","United States","NASDAQ","USD","1.00","USD","-"
"GRPN","GROUPON INC","Consumer Discretionary","Equity","12,972,029.67","0.02","12,972,029.67","606,453.00","21.39","United States","NASDAQ","USD","1.00","USD","-"
"CMCL","CALEDONIA MINING PLC","Materials","Equity","12,923,998.68","0.02","12,923,998.68","399,012.00","32.39","Canada","Nyse Mkt Llc","USD","1.00","USD","-"
"GNK","GENCO SHIPPING AND TRADING LTD","Industrials","Equity","12,914,725.80","0.02","12,914,725.80","822,594.00","15.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RIGL","RIGEL PHARMACEUTICALS INC","Health Care","Equity","12,910,578.78","0.02","12,910,578.78","426,514.00","30.27","United States","NASDAQ","USD","1.00","USD","-"
"TBPH","THERAVANCE BIOPHARMA INC","Health Care","Equity","12,904,975.26","0.02","12,904,975.26","921,126.00","14.01","United States","NASDAQ","USD","1.00","USD","-"
"PSIX","POWER SOLUTIONS INTERNATIONAL INC","Industrials","Equity","12,880,313.43","0.02","12,880,313.43","158,371.00","81.33","United States","NASDAQ","USD","1.00","USD","-"
"FCBC","FIRST COMMUNITY BANKSHARES INC","Financials","Equity","12,885,619.22","0.02","12,885,619.22","388,238.00","33.19","United States","NASDAQ","USD","1.00","USD","-"
"CCSI","CONSENSUS CLOUD SOLUTIONS INC","Information Technology","Equity","12,838,109.24","0.02","12,838,109.24","475,838.00","26.98","United States","NASDAQ","USD","1.00","USD","-"
"PACB","PACIFIC BIOSCIENCES OF CALIFORNIA","Health Care","Equity","12,836,517.80","0.02","12,836,517.80","6,756,062.00","1.90","United States","NASDAQ","USD","1.00","USD","-"
"MCBS","METROCITY BANKSHARES INC","Financials","Equity","12,805,774.00","0.02","12,805,774.00","488,770.00","26.20","United States","NASDAQ","USD","1.00","USD","-"
"SMBK","SMARTFINANCIAL INC","Financials","Equity","12,808,130.44","0.02","12,808,130.44","363,764.00","35.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EU","ENCORE ENERGY CORP","Energy","Equity","12,793,222.08","0.02","12,793,222.08","4,442,091.00","2.88","United States","NASDAQ","USD","1.00","USD","-"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Financials","Equity","12,768,326.48","0.02","12,768,326.48","1,753,891.00","7.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NUS","NU SKIN ENTERPRISES INC CLASS A","Consumer Staples","Equity","12,774,920.20","0.02","12,774,920.20","1,177,412.00","10.85","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RC","READY CAPITAL CORP","Financials","Equity","12,719,948.85","0.02","12,719,948.85","4,038,079.00","3.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PVLA","PALVELLA THERAPEUTICS INC","Health Care","Equity","12,706,332.90","0.02","12,706,332.90","167,951.00","75.66","United States","NASDAQ","USD","1.00","USD","-"
"AEVA","AEVA TECHNOLOGIES INC","Information Technology","Equity","12,693,447.03","0.02","12,693,447.03","741,873.00","17.11","United States","NASDAQ","USD","1.00","USD","-"
"HRTG","HERITAGE INSURANCE HOLDINGS INC","Financials","Equity","12,685,302.90","0.02","12,685,302.90","554,670.00","22.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GOOD","GLADSTONE COMMERCIAL REIT CORP","Real Estate","Equity","12,657,489.78","0.02","12,657,489.78","1,104,493.00","11.46","United States","NASDAQ","USD","1.00","USD","-"
"CRML","CRITICAL METALS CORP","Materials","Equity","12,660,061.21","0.02","12,660,061.21","778,123.00","16.27","Australia","NASDAQ","USD","1.00","USD","-"
"FMNB","FARMERS NATIONAL BANC CORP","Financials","Equity","12,651,239.93","0.02","12,651,239.93","908,201.00","13.93","United States","NASDAQ","USD","1.00","USD","-"
"AMBP","ARDAGH METAL PACKAGING SA","Materials","Equity","12,647,692.50","0.02","12,647,692.50","3,372,718.00","3.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GRDN","GUARDIAN PHARMACY SERVICES INC CLA","Consumer Staples","Equity","12,635,974.70","0.02","12,635,974.70","467,134.00","27.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MCW","MISTER CAR WASH INC","Consumer Discretionary","Equity","12,622,469.00","0.02","12,622,469.00","2,386,100.00","5.29","United States","NASDAQ","USD","1.00","USD","-"
"SBGI","SINCLAIR INC CLASS A","Communication","Equity","12,611,431.35","0.02","12,611,431.35","953,245.00","13.23","United States","NASDAQ","USD","1.00","USD","-"
"SION","SIONNA THERAPEUTICS INC","Health Care","Equity","12,601,845.00","0.02","12,601,845.00","296,514.00","42.50","United States","NASDAQ","USD","1.00","USD","-"
"GCI","GANNETT CO INC","Communication","Equity","12,568,399.74","0.02","12,568,399.74","3,433,989.00","3.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NWPX","NWPX INFRASTRUCTURE INC","Industrials","Equity","12,559,323.37","0.02","12,559,323.37","232,537.00","54.01","United States","NASDAQ","USD","1.00","USD","-"
"TCBX","THIRD COAST BANCSHARES INC","Financials","Equity","12,549,989.66","0.02","12,549,989.66","320,398.00","39.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVNS","AVANOS MEDICAL INC","Health Care","Equity","12,541,573.77","0.02","12,541,573.77","1,082,103.00","11.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DJCO","DAILY JOURNAL CORP","Information Technology","Equity","12,513,476.70","0.02","12,513,476.70","30,321.00","412.70","United States","NASDAQ","USD","1.00","USD","-"
"ASPN","ASPEN AEROGELS INC","Materials","Equity","12,484,707.84","0.02","12,484,707.84","1,576,352.00","7.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KROS","KEROS THERAPEUTICS INC","Health Care","Equity","12,425,452.84","0.02","12,425,452.84","806,324.00","15.41","United States","NASDAQ","USD","1.00","USD","-"
"AMRK","A MARK PRECIOUS METALS INC","Consumer Discretionary","Equity","12,396,118.08","0.02","12,396,118.08","457,084.00","27.12","United States","NASDAQ","USD","1.00","USD","-"
"FISI","FINANCIAL INSTITUTIONS INC","Financials","Equity","12,396,318.20","0.02","12,396,318.20","466,027.00","26.60","United States","NASDAQ","USD","1.00","USD","-"
"FOR","FORESTAR GROUP INC","Real Estate","Equity","12,381,737.60","0.02","12,381,737.60","471,865.00","26.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVO","MISSION PRODUCE INC","Consumer Staples","Equity","12,369,964.20","0.02","12,369,964.20","1,038,620.00","11.91","United States","NASDAQ","USD","1.00","USD","-"
"CLMB","CLIMB GLOBAL SOLUTIONS INC","Information Technology","Equity","12,355,947.00","0.02","12,355,947.00","95,075.00","129.96","United States","NASDAQ","USD","1.00","USD","-"
"PLAY","DAVE AND BUSTERS ENTERTAINMENT INC","Consumer Discretionary","Equity","12,347,059.49","0.02","12,347,059.49","659,213.00","18.73","United States","NASDAQ","USD","1.00","USD","-"
"EBS","EMERGENT BIOSOLUTIONS INC","Health Care","Equity","12,324,595.50","0.02","12,324,595.50","1,304,190.00","9.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DNA","GINKGO BIOWORKS HOLDINGS INC CLASS","Health Care","Equity","12,325,052.22","0.02","12,325,052.22","938,694.00","13.13","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WRLD","WORLD ACCEPTANCE CORP","Financials","Equity","12,309,963.60","0.02","12,309,963.60","68,541.00","179.60","United States","NASDAQ","USD","1.00","USD","-"
"WASH","WASHINGTON TRUST BANCORP INC","Financials","Equity","12,290,137.65","0.02","12,290,137.65","446,103.00","27.55","United States","NASDAQ","USD","1.00","USD","-"
"RUSHB","RUSH ENTERPRISES INC CLASS B","Industrials","Equity","12,291,492.56","0.02","12,291,492.56","215,489.00","57.04","United States","NASDAQ","USD","1.00","USD","-"
"TE","T1 ENERGY INC","Industrials","Equity","12,294,535.68","0.02","12,294,535.68","2,744,316.00","4.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CASS","CASS INFORMATION SYSTEMS INC","Financials","Equity","12,278,525.10","0.02","12,278,525.10","322,271.00","38.10","United States","NASDAQ","USD","1.00","USD","-"
"CTEV","CLARITEV CORP CLASS A","Health Care","Equity","12,268,872.00","0.02","12,268,872.00","185,892.00","66.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CMRE","COSTAMARE INC","Industrials","Equity","12,270,268.85","0.02","12,270,268.85","1,088,755.00","11.27","Monaco","New York Stock Exchange Inc.","USD","1.00","USD","Jan 01, 1970"
"KREF","KKR REAL ESTATE FINANCE INC TRUST","Financials","Equity","12,262,973.80","0.02","12,262,973.80","1,412,785.00","8.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OMER","OMEROS CORP","Health Care","Equity","12,266,481.06","0.02","12,266,481.06","1,558,638.00","7.87","United States","NASDAQ","USD","1.00","USD","-"
"SMBC","SOUTHERN MISSOURI BANCORP INC","Financials","Equity","12,258,076.78","0.02","12,258,076.78","244,477.00","50.14","United States","NASDAQ","USD","1.00","USD","-"
"NGVC","NATURAL GROCERS BY VITAMIN COTTAGE","Consumer Staples","Equity","12,242,242.98","0.02","12,242,242.98","307,054.00","39.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KFRC","KFORCE INC","Industrials","Equity","12,226,654.44","0.02","12,226,654.44","429,156.00","28.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASIX","ADVANSIX INC","Materials","Equity","12,210,069.27","0.02","12,210,069.27","634,949.00","19.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HZO","MARINEMAX INC","Consumer Discretionary","Equity","12,178,927.20","0.02","12,178,927.20","461,323.00","26.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GIC","GLOBAL INDUSTRIAL","Industrials","Equity","12,174,084.00","0.02","12,174,084.00","346,840.00","35.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
